"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment"
"sample_00002",59.7439387755102,4.54475859923716,1915.74505102041,781.775881409777,211.837481632653,73.3501214475581,81.0900091836735,29.660287161051,29.1000765306123,7.61949015900931,2.82602040816326,1.09250168744713,0.19,1.27,2.04,49,99.42,25,12.32,240.73,118,15.19,0.44,3.61,89.2,379.87,10.9,"sample_00002-83","17.04.2022","t1",2,NA
"sample_00002",59.0318888888889,2.7683332662481,2207.95875,617.586910804434,229.96575,53.3634009977866,103.8328875,25.2679468632506,26.0764875,4.46697255945352,3.89383333333333,0.662528511515866,-0.03,0.59,1.44,36,534.73,426,295.92,754.53,523.98,32.42,2.15,6.96,174.06,810.39,53.71,"sample_00002-85","17.04.2022","t1",2,NA
"sample_00002",54.2073666666667,5.71546887014965,1771.47,877.978580725229,217.08648,66.9200574773352,96.294015,33.3468024321372,21.8909925,5.84388202947253,4.37603333333333,1.08391976947866,-0.06,0.53,2.48,60,673.82,611,246.37,1274.74,514.01,106.68,2.2,13.85,207.49,1024.94,54.95,"sample_00002-89","17.04.2022","t1",2,NA
"sample_00003",78.067232,7.0743290040139,3459.87774,327.180732767066,266.6373552,18.6387713880968,104.9088672,8.33850312421507,42.073668,3.50083198082394,2.516464,0.324671385826028,0.09,0.87,5,125,224.18,224,44.84,575.3,115.06,15.81,0.24,3.83,95.86,395.3,5.93,"sample_00003-10","17.04.2022","t1",3,NA
"sample_00003",47.2585777777778,3.79917715665863,781.8525,250.20228452501,137.39328,22.0222461732356,59.72211,10.3273016708229,16.59258,4.50146708648717,3.80808888888889,1.02614031519313,-0.02,0.57,1.8,45,299.25,109,60.64,711.83,395.46,32.94,1.9,6.79,169.69,823.42,47.47,"sample_00003-109","17.04.2022","t1",3,NA
"sample_00003",56.1037666666667,2.76984693568551,867.69225,303.407266717746,123.5304,40.2609143601009,44.325765,17.173706095773,25.25364,4.56563834263716,1.84676666666667,0.963229363000904,-0.18,1.08,1.2,30,115.67,89,73.86,204.09,170.08,28.84,0.38,5.91,147.78,721.12,9.53,"sample_00003-11","17.04.2022","t1",3,NA
"sample_00003",55.3942295081967,2.287356621324,575.431967213115,347.140549222056,95.5374418032787,47.6820427146934,35.8776885245902,21.072287147164,20.3729606557377,1.62653062972273,1.76791803278688,1.03058037524303,0.07,0.78,2.44,61,140.39,140,57.54,382.85,156.91,22.85,1.66,4.35,108.77,571.14,41.46,"sample_00003-113","17.04.2022","t1",3,NA
"sample_00003",81.1689387755102,12.4626737674415,1096.95903061224,452.255533146551,127.318114285714,33.7289195688998,47.9148887755102,15.063886787589,28.2723887755102,6.33243771714227,1.73381632653061,0.58550973780222,-0.18,0.69,1.96,49,81.99,38,19.2,253.25,129.21,25.25,1.04,3.66,91.38,631.23,26.12,"sample_00003-117","17.04.2022","t1",3,NA
"sample_00003",64.6498085106383,8.35791751584479,509.524468085107,199.234217515613,83.2014765957447,19.6627193841429,30.0126542553191,7.14568719358526,20.9297106382979,4.54405647391681,1.45710638297872,0.316225169779147,0.11,0.76,2.04,47,64.92,35,17.37,289.76,142.04,35.62,0.31,7.89,141.83,880.88,7.66,"sample_00003-122","17.04.2022","t1",3,NA
"sample_00003",50.1588823529412,3.27350647660982,1083.04742647059,306.795857956516,163.479441176471,38.1359339790918,72.5278764705882,18.452974269889,18.9146911764706,2.70241993118487,3.87676470588235,1.08296243698879,0.01,0.41,1.44,34,325.61,326,226.12,693.49,481.59,55.6,3.74,9.31,180.22,749.62,46.69,"sample_00003-124","17.04.2022","t1",3,NA
"sample_00003",135.557352,16.5960619513923,8226.44424,1136.45303179153,416.5153812,63.1604020542659,163.057212,30.5366795771993,65.1415932,5.38311660549169,2.550224,0.603880834538223,0,0.09,5,125,1874.71,1875,374.94,1892.45,378.49,26.15,3.6,4.72,117.91,653.81,90.09,"sample_00003-13","17.04.2022","t1",3,NA
"sample_00003",57.1997083333333,6.06922524397116,983.4665625,649.734601411563,134.45341875,63.5577164586283,51.75005625,27.6103348188154,22.03790625,5.23629800706471,2.2298125,0.876022239498373,-0.11,1.02,1.96,48,74.79,17,8.61,266.93,136.19,71.59,0.79,10.26,136.8,894.93,19.87,"sample_00003-131","17.04.2022","t1",3,NA
"sample_00003",63.6305405405405,6.43927772258571,448.18722972973,229.766899860386,79.1253972972973,21.6391352434431,28.2288283783784,6.47236437168036,19.5481459459459,4.87412072345958,1.49291891891892,0.357403396301277,0.08,0.93,1.56,37,87.58,50,32.04,376.44,241.31,104.72,0.55,22.49,350.78,1570.64,13.87,"sample_00003-139","17.04.2022","t1",3,NA
"sample_00003",49.2677235772358,1.80795070249061,845.195487804878,450.168648807222,125.701957317073,51.8977474590679,51.7313085365854,24.6753542933952,20.4042292682927,2.84128554617712,2.5309674796748,1.14571326438148,0,1.14,5,123,165.07,165,33.01,605,121,57.47,0.21,5.62,80.26,478.92,5.2,"sample_00003-14","17.04.2022","t1",3,NA
"sample_00003",55.1363939393939,6.60256646567925,2197.935,390.314022344909,233.733722727273,35.8506942281001,107.241913636364,19.9788612302645,26.4341045454545,4.74167381035503,4.21751515151515,1.22065648631208,0.09,0.56,1.32,33,285.49,179,135.78,637.52,482.97,42.35,4.56,9.5,237.51,1058.87,114.07,"sample_00003-142","17.04.2022","t1",3,NA
"sample_00003",62.8766341463415,7.65351919782085,885.735,333.133857218086,128.195193292683,45.1817108091724,47.9405908536585,17.3895164493398,23.3541768292683,3.92608529887271,2.08659756097561,0.810543513119835,-0.01,1.03,3.44,82,117.34,52,15.19,517.54,150.45,25.98,0.13,5.23,113.84,561.37,3.26,"sample_00003-17","17.04.2022","t1",3,NA
"sample_00003",59.4873466666667,7.73191744774469,665.9415,438.942403400345,94.472784,33.7655171282236,34.234056,13.074306666114,22.853448,7.06017965938066,1.522,0.407246787520719,-0.17,0.65,3.04,75,125.28,56,18.47,425.97,140.12,72.76,0.83,9.19,149.17,982.18,20.81,"sample_00003-18","17.04.2022","t1",3,NA
"sample_00003",73.399704,1.5787316980984,4299.4233,92.1671545507611,472.8446928,8.34908360876071,215.9730216,2.9808614512293,25.3461636,0.385875826089589,8.522736,0.167726166231479,0,0.07,5,125,2052.94,2053,410.59,2063.73,412.75,21.99,10.91,1.88,46.98,549.78,272.83,"sample_00003-2","17.04.2022","t1",3,NA
"sample_00003",51.293648,1.7751267390282,1711.63368,162.339795903623,230.5487772,14.2925959862817,105.7825008,7.0480709150739,20.6132688,1.5922108130686,5.165472,0.563308380792411,0.02,0.3,5,125,2457.31,2457,491.46,2856.47,571.29,41.95,5.47,6.72,168.05,1048.87,136.85,"sample_00003-20","17.04.2022","t1",3,NA
"sample_00003",84.5027727272727,8.69370537820093,1728.97261363636,568.466986776398,218.583930681818,61.4556139153048,70.148025,17.4062631806689,31.9718965909091,9.74995044757472,2.48306818181818,1.17512895675776,-0.49,1.33,1.76,44,99.23,72,40.65,248.78,141.35,24.36,0.06,5.51,137.82,608.95,1.38,"sample_00003-21","17.04.2022","t1",3,NA
"sample_00003",62.676131147541,16.7494252264323,1081.48942622951,327.048860995123,142.126450819672,27.5046781882835,59.7128016393443,16.3277928638155,24.0815655737705,8.52110314044168,2.90960655737705,1.40189523239897,0.04,0.69,2.48,61,160.7,110,44.18,709.29,286,83.04,1.27,11.2,183.43,1038.04,31.65,"sample_00003-24","17.04.2022","t1",3,NA
"sample_00003",54.6004576271187,5.42526275805289,479.703622881356,240.655404402254,80.5610898305085,24.4925881529787,30.1743533898305,8.73577337311104,19.287438559322,4.50631082808222,1.57823728813559,0.357669586289756,-0.22,0.89,4.84,118,78.01,54,11.13,798.53,164.99,58.32,0.29,6.95,164.21,1458.04,7.23,"sample_00003-25","17.04.2022","t1",3,NA
"sample_00003",55.0927647058824,5.30738329746387,852.93,620.770887768834,119.5306875,59.7696888313041,48.2041125,26.6082790231828,20.4396948529412,5.09223540258928,2.27848529411765,0.963320245454697,0.06,0.68,2.76,68,215.47,177,64.08,398.57,144.41,26.17,0.89,4.61,99.33,617.95,22.17,"sample_00003-29","17.04.2022","t1",3,NA
"sample_00003",60.123752,2.51502261471267,3189.56454,103.476834448968,269.3887308,19.9990746898085,111.305502,11.5522532781931,36.9244656,4.39346542852333,3.087656,0.627930139220865,-0.06,0.32,5,125,473.97,474,94.79,824.48,164.9,12.26,0.7,2.7,67.62,306.43,17.43,"sample_00003-3","17.04.2022","t1",3,NA
"sample_00003",45.9095185185185,1.82545773754611,662.175,366.747015791304,101.2005,37.6700302118709,41.913,16.9183886157818,18.708,4.33732042594361,2.17959259259259,0.623582531658139,0,0.56,1.08,27,417.77,418,386.82,448.62,415.39,58.34,6.07,9.14,228.37,1458.45,151.76,"sample_00003-31","17.04.2022","t1",3,NA
"sample_00003",56.1177706422018,3.93731396417195,671.298646788991,302.214023799109,106.18639266055,34.0818579831832,41.9739399082569,16.0435664513802,19.8958665137615,3.0873724459036,2.11320183486239,0.767837834680587,-0.17,0.86,4.64,109,84.89,32,6.8,529.03,114.02,20.98,0.09,3.72,68.66,321.99,2.23,"sample_00003-37","17.04.2022","t1",3,NA
"sample_00003",80.2202118644067,19.9116256419928,1547.95118644068,461.082896722222,156.994028389831,33.3775198462187,60.9457728813559,16.4357480995709,32.3935131355932,7.32401677236601,1.98622033898305,0.784049221544803,-0.05,0.56,4.72,118,134.26,134,28.44,536.13,113.59,24.65,0.41,2.71,67.83,616.37,10.25,"sample_00003-42","17.04.2022","t1",3,NA
"sample_00003",62.8857222222222,10.07987694826,1494.905625,614.102900495737,164.6398125,50.7181623847391,58.4740125,18.4919515990505,31.8360375,6.20841553827631,1.87458333333333,0.60206057478819,-0.03,1.13,1.44,36,73.08,31,21.2,199.25,138.37,17.95,1.03,4.26,106.39,448.85,25.64,"sample_00003-49","17.04.2022","t1",3,NA
"sample_00003",57.5305416666666,2.26935066027669,526.417734375,116.131507650684,86.2596,13.8758712796028,32.1513890625,6.0239817590641,20.7498796875,1.39394012367779,1.54920833333333,0.27111403375378,-0.12,0.92,3.84,96,170.21,156,40.51,395.45,102.98,11.2,0.28,2.45,61.17,280.08,7.11,"sample_00003-67","17.04.2022","t1",3,NA
"sample_00003",45.750387755102,2.8932549491326,564.714642857142,322.449260089136,92.430587755102,33.1314174174298,36.439337755102,13.7912541794214,18.4534530612245,5.17228949237755,1.96963265306122,0.578307469181892,0,0.09,1.96,49,975.29,975,497.59,979.07,499.53,25.92,12.61,2.8,69.9,648.06,315.13,"sample_00003-69","17.04.2022","t1",3,NA
"sample_00003",128.126544,10.8809828581678,8816.14692,544.90050769161,422.6169492,28.246409277162,165.984714,13.4240705193879,67.8872987999999,4.38337526571697,2.463936,0.316273328707327,-0.03,0.17,5,125,1670.73,1608,321.7,1796.92,359.38,21.78,1.79,5.54,138.42,544.4,44.81,"sample_00003-7","17.04.2022","t1",3,NA
"sample_00003",78.3393023255814,10.6389206994272,1689.83895348837,1106.40332628685,172.84359244186,75.7967134651184,61.2975976744186,30.2375109910871,32.4920197674418,8.72607445694757,1.8658023255814,0.666054066340448,-0.1,0.93,3.52,86,108.01,25,7.1,546.67,155.3,35.41,0.37,5.89,124.97,588.2,9.23,"sample_00003-74","17.04.2022","t1",3,NA
"sample_00003",70.398832,2.10699707861457,3739.63878,90.0933204822966,429.725736,16.4077109432302,201.4761276,7.03964913451479,23.6512548,0.708716663050079,8.53240000000001,0.500156556135338,0,0.06,5,125,1976.52,1977,395.3,1996.39,399.28,25.04,8.23,2.88,71.91,626.05,205.7,"sample_00003-8","17.04.2022","t1",3,NA
"sample_00003",49.1146923076923,1.71166105918738,577.241826923077,286.063333078147,94.4593961538462,34.7612362049048,35.3269038461539,12.579661588047,20.2264788461538,2.56133578978521,1.72826923076923,0.458285898337909,-0.21,1.22,1.04,26,36.85,37,35.32,111.01,106.74,8.35,0.21,2.24,56.03,208.66,5.29,"sample_00003-87","17.04.2022","t1",3,NA
"sample_00003",71.60844,18.3600192886785,3171.32496,281.799994698358,275.8468284,38.0737981406162,122.0257224,22.7083149719245,34.0670124,5.60183529954353,3.749176,1.04941525241441,0.04,0.21,5,125,2357.84,2358,471.57,2883.69,576.74,40.1,4.95,9.26,231.56,1002.6,123.87,"sample_00003-9","17.04.2022","t1",3,NA
"sample_00003",55.7911315789474,6.2192120000156,1571.61848684211,739.847797822921,169.427593421053,57.957050467431,60.2666644736842,23.3782206014224,31.961747368421,6.61675459917236,1.89697368421053,0.639263659467508,-0.07,1.04,1.6,38,64.95,42,26.17,159.93,99.96,22.43,0.85,3.67,91.87,560.87,21.14,"sample_00003-95","17.04.2022","t1",3,NA
"sample_00004",68.0498859649123,3.40814663712629,4513.56513157895,910.325988349793,493.319131578948,87.6809675916911,226.797513157895,42.3640226933785,25.070175,2.11430562205713,8.98156140350877,1.56783419768083,-0.01,0.1,4.56,114,1363.87,1364,299.09,1412.02,309.65,21.89,3.59,3.22,80.44,547.2,89.71,"sample_00004-1","17.04.2022","t1",4,NA
"sample_00004",62.5889047619048,7.98090238370889,1691.41017857143,950.310012227366,177.260930357143,70.4529567010772,72.2516142857143,31.535861007632,27.7904732142857,8.48048241111008,2.59069047619048,0.98783453050966,0,1.29,3.52,84,137.99,138,39.2,570.41,162.05,117.27,0.13,17.76,177.91,977.28,3.22,"sample_00004-10","17.04.2022","t1",4,NA
"sample_00004",78.8211153846154,9.74094780327633,1883.13317307692,235.877724262548,168.232326923077,12.8723935804747,65.1953423076923,8.28098072399269,37.1137326923077,5.09324513264269,1.80638461538462,0.429090953241671,0.28,0.21,1.04,26,323.93,324,311.47,560.16,538.62,34.6,4.97,8.01,200.22,865,124.16,"sample_00004-100","17.04.2022","t1",4,NA
"sample_00004",64.7621914893617,3.67907386743965,2016.63502659575,92.3918377625813,173.564387234043,6.56312845365609,67.6629191489362,3.73506386629125,38.0168760638298,2.01887199269509,1.78871276595745,0.184936410015055,0.03,0.1,3.76,94,1983.08,1983,527.42,2579.9,686.14,37.38,15.28,4.69,117.35,934.47,381.95,"sample_00004-11","17.04.2022","t1",4,NA
"sample_00004",61.5830909090909,12.4499736233607,1603.46863636364,223.904835240066,174.452277272727,17.3432969100749,74.9229136363637,10.829188436694,27.8138659090909,5.75458814444987,2.87142424242424,0.93795594550648,-0.07,0.55,2.64,66,444.16,444,168.24,761.75,288.54,31.8,0.58,4.78,119.42,794.91,14.54,"sample_00004-12","17.04.2022","t1",4,NA
"sample_00004",50.4764444444444,9.08792544801716,995.6925,344.867264022306,146.36235,17.8653579160039,63.10515,8.93620097113636,20.34285,7.78930355671506,3.486,1.18918808760108,0.01,0.46,1.08,27,215.06,215,199.13,349.27,323.4,30.9,1.04,6.83,170.64,772.44,25.98,"sample_00004-14","17.04.2022","t1",4,NA
"sample_00004",60.6337768595041,10.7814346699064,1536.27712809917,207.882450273551,190.979624380165,23.2526151809704,84.1255623966942,13.1561997195892,23.7462210743802,4.99732796402134,3.72719008264463,1.01134793974881,-0.06,0.46,4.84,121,1027.51,980,202.48,2565.86,530.14,48.19,3.27,9.49,237.18,1204.73,81.81,"sample_00004-15","17.04.2022","t1",4,NA
"sample_00004",56.5445490196078,4.99808465039849,1164.25588235294,427.844241173942,167.037167647059,52.2677366429998,69.8433617647059,25.1244961753636,21.3247588235294,3.9611749565338,3.38819607843137,1.29790520485293,-0.02,0.92,2.04,51,218.35,218,107.03,295.33,144.77,22.41,0.32,3.89,97.32,560.17,7.91,"sample_00004-16","17.04.2022","t1",4,NA
"sample_00004",77.92712,9.18969969989191,1584.87516,133.26535095665,155.6073504,8.6433573536586,61.4021796,5.95919984249785,33.1574148,4.16285472993005,1.896672,0.388156494379564,0.01,0.35,5,125,1460.04,1140,227.95,3448.06,689.61,41.71,5.03,8.28,207.02,1042.76,125.84,"sample_00004-17","17.04.2022","t1",4,NA
"sample_00004",72.622816,18.3151862025813,1921.97934,316.963357691655,185.3728092,30.8801396107226,75.5489916,19.3611086782841,33.7453128,6.26874463138709,2.419456,1.00822034605217,-0.02,0.43,5,125,495.19,495,99.04,745.84,149.17,14.49,0.27,3.94,98.41,362.2,6.69,"sample_00004-19","17.04.2022","t1",4,NA
"sample_00004",70.956248,2.19495026637757,4153.24422,103.807431671356,468.6215472,10.2571820383532,215.3614716,4.85055221494343,24.5559276,0.379396422839684,8.7728,0.257305516909875,0,0.05,5,125,1848.85,1849,369.77,1858.29,371.66,19.19,10.25,1.8,44.93,479.66,256.16,"sample_00004-2","17.04.2022","t1",4,NA
"sample_00004",51.5409411764706,3.71901054038211,1601.65588235294,365.836670601594,194.979805147059,20.8383234765383,87.3101977941176,10.1383293707277,23.1263338235294,3.66268291381092,3.83547058823529,0.544694943258691,-0.01,0.06,2.72,68,1835.7,1836,674.89,1871.57,688.08,36,16.74,3.56,88.94,899.88,418.43,"sample_00004-20","17.04.2022","t1",4,NA
"sample_00004",53.757,2.88709255982201,415.695681818182,178.963313079583,74.7182454545455,22.0168927568408,27.1131136363636,10.4215814824477,19.3569136363636,2.58217325424529,1.41582828282828,0.563088477486117,0,0.34,3.96,99,816.69,817,206.24,898.11,226.8,33.34,3.8,3.9,97.39,833.51,95.1,"sample_00004-21","17.04.2022","t1",4,NA
"sample_00004",44.2009655172414,2.10064955061113,410.0625,155.112998401856,91.8093103448276,16.7364089349995,40.0320155172414,7.46308229659386,12.6709137931035,2.49310395884816,3.18337931034483,0.356102855706556,0,0.43,1.16,29,280.52,281,241.82,434.47,374.54,26.73,3.89,5.33,133.14,668.15,97.23,"sample_00004-23","17.04.2022","t1",4,NA
"sample_00004",59.1848793103448,4.74767447810933,646.201939655172,326.158831888497,101.903865517241,37.1656318859347,34.7285405172414,12.1711876203362,22.8356456896552,4.06953344445666,1.51337931034483,0.395379268399619,-0.01,1,2.32,58,126.42,126,54.49,305.31,131.6,25.11,0.24,4.78,119.44,627.82,5.98,"sample_00004-25","17.04.2022","t1",4,NA
"sample_00004",96.169568,22.0204992444123,3126.9726,239.453667327339,226.3999248,21.5774821637951,88.0916472,12.3168598086632,45.6603156,3.71245819926731,1.962392,0.427594224590587,-0.04,0.25,5,125,221.47,101,20.29,767.79,153.56,14.49,2.71,2.87,71.85,362.14,67.77,"sample_00004-26","17.04.2022","t1",4,NA
"sample_00004",56.0094603174603,3.22779856981052,1171.08642857143,656.288731783558,157.247935714286,70.070987454166,62.6444357142857,30.4362964509845,22.8909857142857,3.90332717610813,2.70814285714286,1.26806092579211,-0.03,1.08,2.52,63,115.25,89,35.22,294.33,116.8,28.53,0.09,5.18,129.57,713.31,2.28,"sample_00004-29","17.04.2022","t1",4,NA
"sample_00004",64.0667413793103,2.37197941966543,2964.32767241379,753.232052980378,274.419655603448,43.8355187091784,124.203549568965,21.4348450802319,29.8200452586207,5.07562087171942,4.25072413793104,0.931032812070243,0.04,0.62,4.8,116,430.85,430,89.63,2474.71,515.56,55.06,2.54,9,200.04,1117.92,63.48,"sample_00004-35","17.04.2022","t1",4,NA
"sample_00004",47.4191958762887,4.07102187632084,786.474510309278,292.185680398443,133.750080927835,25.7222090489116,58.6606592783505,12.0635689335536,16.6654994845361,4.188715796454,3.62420618556701,0.76957687154133,0.02,0.64,3.96,97,379.1,366,92.48,1242.73,313.82,83.81,1.03,9.68,163.65,1303.37,25.82,"sample_00004-45","17.04.2022","t1",4,NA
"sample_00004",45.2044230769231,0.854820925016552,184.843557692308,15.7721392996175,46.9933961538461,3.34415869952139,17.8433653846154,1.46345338974422,13.2106326923077,0.859644972409227,1.35788461538462,0.157539665334944,0,0.09,1.2,26,635.3,635,529.42,637.45,531.21,48.77,19.7,9,37.14,621.97,492.57,"sample_00004-51","17.04.2022","t1",4,NA
"sample_00004",55.68304,3.86609866710406,972.3402,432.833184037469,131.187924,41.7423519856335,53.19648,19.9716955436685,22.727034,3.75883450377475,2.33348,0.780381756197187,0,0.44,3,75,465.14,465,155.05,520.63,173.54,23.67,1,4.27,106.87,591.75,25.06,"sample_00004-58","17.04.2022","t1",4,NA
"sample_00004",60.8745772357723,7.2195993860612,2395.03170731707,221.500801273695,223.021481707317,16.1320111492638,97.4496512195122,9.55790484211047,31.5041268292683,3.87167207103426,3.14860975609756,0.527602101596418,0.01,0.46,4.92,123,605.57,389,79.13,1851.89,376.4,32.3,1.67,5.14,128.42,807.48,41.74,"sample_00004-6","17.04.2022","t1",4,NA
"sample_00004",44.7565,2.26092826579636,417.021136363636,259.123731553978,90.0934772727273,26.277112072485,38.2546431818182,11.7639968832611,13.0668954545455,3.98428547134989,2.98986363636364,0.761937184698695,0.06,0.46,2.72,66,906.33,712,261.85,1254.44,461.19,54.78,2.03,8.86,171.82,1032.83,50.65,"sample_00004-68","17.04.2022","t1",4,NA
"sample_00004",63.371864,4.87641856010026,2605.50432,139.663124907071,238.2609492,14.251366051167,105.6784644,8.1201294122524,31.5102312,2.14273561129361,3.38044,0.433856829365514,0.01,0.29,5,125,1788.18,1569,313.79,2681.7,536.34,31.3,1.91,5.61,140.24,782.62,47.75,"sample_00004-7","17.04.2022","t1",4,NA
